strategy,money,countries,utilities,stations,totalLandsOwned
DEFAULT,58943,6,0,0,6
GREEDY,12111,10,1,1,12
GREEDY,39216,7,0,2,9
GREEDY,11289,8,0,2,10
GREEDY,41605,11,0,0,11
GREEDY,24586,7,1,1,9
UTILITY_GUY,67932,8,2,0,10
GREEDY,68456,8,2,2,12
DEFAULT,57532,3,0,2,5
DEFAULT,30450,8,0,2,10
GREEDY,98015,10,0,2,12
STATION_GUY,13469,6,0,4,10
GREEDY,29988,8,0,0,8
UTILITY_GUY,17286,8,0,1,9
DEFAULT,27078,5,0,1,6
GREEDY,21891,9,0,2,11
STATION_GUY,53577,10,1,2,13
DEFAULT,52233,7,0,1,8
DEFAULT,48631,7,1,1,9
GREEDY,32222,6,0,1,7
DEFAULT,59767,7,0,1,8
UTILITY_GUY,47818,5,0,1,6
DEFAULT,48000,7,0,0,7
GREEDY,88964,10,0,0,10
STATION_GUY,50500,7,0,0,7
STATION_GUY,44576,8,0,1,9
STATION_GUY,80463,7,0,0,7
STATION_GUY,32207,5,0,0,5
GREEDY,38023,9,0,1,10
GREEDY,15200,10,0,0,10
GREEDY,17766,9,0,0,9
GREEDY,24985,6,0,0,6
GREEDY,30504,7,0,0,7
GREEDY,49744,9,0,1,10
UTILITY_GUY,33188,3,1,0,4
DEFAULT,88084,6,1,1,8
UTILITY_GUY,53695,5,0,0,5
GREEDY,12782,7,0,3,10
DEFAULT,47554,5,0,0,5
GREEDY,38086,10,2,2,14
GREEDY,21073,8,1,1,10
GREEDY,34607,9,0,1,10
GREEDY,26839,11,0,2,13
GREEDY,8773,11,0,0,11
GREEDY,21312,9,0,2,11
STATION_GUY,82766,6,0,0,6
GREEDY,23706,7,0,1,8
GREEDY,14189,9,1,0,10
GREEDY,54922,12,1,1,14
GREEDY,34465,9,0,1,10
STATION_GUY,29775,6,0,0,6
GREEDY,20152,8,0,1,9
DEFAULT,86060,9,0,0,9
DEFAULT,26468,9,1,1,11
GREEDY,20883,8,0,2,10
DEFAULT,70250,6,0,0,6
DEFAULT,31220,10,1,0,11
UTILITY_GUY,43491,3,1,1,5
GREEDY,34475,6,0,1,7
GREEDY,13192,10,0,0,10
GREEDY,19451,9,0,1,10
GREEDY,18479,10,1,1,12
GREEDY,28023,9,1,2,12
GREEDY,15568,7,0,0,7
GREEDY,80307,9,0,2,11
DEFAULT,71122,7,0,1,8
GREEDY,29313,10,0,0,10
DEFAULT,52093,5,0,2,7
DEFAULT,35079,4,1,1,6
DEFAULT,39382,6,0,0,6
GREEDY,16861,7,0,0,7
GREEDY,23862,8,0,2,10
DEFAULT,51482,6,0,1,7
UTILITY_GUY,32737,7,2,1,10
GREEDY,11062,8,1,0,9
GREEDY,9193,8,1,0,9
UTILITY_GUY,59287,7,0,1,8
DEFAULT,21281,8,0,1,9
STATION_GUY,32832,5,0,1,6
STATION_GUY,18331,5,1,0,6
GREEDY,29687,11,0,0,11
STATION_GUY,18341,5,1,4,10
UTILITY_GUY,24735,4,0,0,4
GREEDY,14676,6,1,1,8
UTILITY_GUY,48352,5,1,2,8
GREEDY,33000,10,1,0,11
GREEDY,21212,9,0,1,10
GREEDY,23288,7,0,3,10
GREEDY,32019,8,1,0,9
STATION_GUY,85169,5,0,1,6
GREEDY,15598,6,0,2,8
STATION_GUY,34858,7,0,1,8
DEFAULT,40920,5,0,1,6
DEFAULT,72101,9,0,0,9
GREEDY,17530,12,1,0,13
GREEDY,25213,10,0,3,13
DEFAULT,33379,10,0,0,10
GREEDY,23481,9,0,0,9
UTILITY_GUY,26038,5,1,1,7
DEFAULT,9216,5,1,4,10
UTILITY_GUY,67087,4,0,1,5
STATION_GUY,51187,4,0,2,6
DEFAULT,79626,8,0,2,10
GREEDY,45861,6,0,2,8
DEFAULT,29127,6,0,2,8
GREEDY,29566,10,0,0,10
GREEDY,22420,8,0,0,8
UTILITY_GUY,58611,7,1,0,8
GREEDY,33182,7,1,0,8
STATION_GUY,16222,4,0,4,8
DEFAULT,30598,7,0,1,8
GREEDY,21111,8,0,0,8
GREEDY,19408,7,1,1,9
GREEDY,10546,7,0,1,8
STATION_GUY,32172,3,0,4,7
GREEDY,28927,7,1,0,8
GREEDY,59859,10,0,1,11
DEFAULT,68288,6,0,0,6
GREEDY,15353,7,0,1,8
GREEDY,23099,7,1,2,10
DEFAULT,31802,5,0,1,6
UTILITY_GUY,47683,7,1,1,9
UTILITY_GUY,94470,5,1,1,7
UTILITY_GUY,68999,7,0,0,7
GREEDY,13188,11,1,0,12
GREEDY,20709,7,0,2,9
GREEDY,14439,7,1,3,11
GREEDY,68682,8,1,1,10
STATION_GUY,22951,6,1,0,7
GREEDY,16839,7,1,3,11
GREEDY,29588,8,0,2,10
GREEDY,30855,7,1,1,9
DEFAULT,53701,5,0,1,6
GREEDY,20407,5,0,0,5
GREEDY,40311,9,0,2,11
DEFAULT,41083,7,0,1,8
STINGY,58615,5,0,0,5
GREEDY,19075,8,0,1,9
DEFAULT,26420,8,1,0,9
STINGY,34710,4,0,1,5
GREEDY,17509,6,1,2,9
GREEDY,28944,8,0,2,10
DEFAULT,68452,9,1,1,11
DEFAULT,36424,8,1,0,9
GREEDY,24651,9,0,1,10
DEFAULT,38197,2,0,1,3
GREEDY,18772,10,1,1,12
GREEDY,19148,7,0,1,8
GREEDY,19792,7,0,0,7
STATION_GUY,51915,7,0,2,9
GREEDY,15640,11,1,0,12
GREEDY,21035,9,2,3,14
DEFAULT,14108,6,0,0,6
GREEDY,19593,7,1,1,9
GREEDY,22977,10,0,1,11
DEFAULT,73107,8,0,1,9
GREEDY,18660,7,0,2,9
GREEDY,13373,9,0,2,11
DEFAULT,57057,7,0,0,7
STATION_GUY,15987,4,1,1,6
UTILITY_GUY,45049,6,0,1,7
GREEDY,11029,6,0,1,7
GREEDY,20023,8,1,2,11
STATION_GUY,27805,6,0,0,6
STATION_GUY,27911,5,0,4,9
GREEDY,10525,9,0,0,9
GREEDY,36879,13,1,1,15
GREEDY,23320,10,2,3,15
GREEDY,72790,9,0,1,10
STATION_GUY,53423,4,0,1,5
GREEDY,29346,7,0,2,9
STATION_GUY,29776,8,0,2,10
UTILITY_GUY,24366,4,1,0,5
GREEDY,16635,10,0,1,11
GREEDY,20391,10,0,0,10
GREEDY,20613,8,1,1,10
STATION_GUY,31240,7,1,2,10
DEFAULT,22118,6,0,0,6
UTILITY_GUY,60677,7,0,0,7
GREEDY,9741,8,0,0,8
UTILITY_GUY,78091,6,0,0,6
GREEDY,42294,9,1,0,10
STATION_GUY,34673,6,0,1,7
UTILITY_GUY,36146,4,1,0,5
UTILITY_GUY,20593,6,0,0,6
GREEDY,19413,7,0,1,8
DEFAULT,30901,5,0,0,5
GREEDY,38443,8,0,2,10
DEFAULT,14250,8,0,1,9
DEFAULT,87511,6,1,1,8
DEFAULT,57926,6,0,2,8
GREEDY,19457,10,0,1,11
DEFAULT,54791,4,0,0,4
DEFAULT,30685,8,1,0,9
GREEDY,27368,9,0,2,11
GREEDY,26800,7,0,1,8
STINGY,80603,5,0,0,5
GREEDY,18400,8,1,2,11
DEFAULT,87446,9,0,1,10
GREEDY,28559,11,0,0,11
DEFAULT,32226,6,0,1,7
GREEDY,18893,8,1,3,12
DEFAULT,49960,9,1,1,11
GREEDY,30062,9,1,1,11
GREEDY,16311,8,1,1,10
GREEDY,24526,9,1,1,11
UTILITY_GUY,26906,7,0,0,7
UTILITY_GUY,38758,5,0,0,5
DEFAULT,93459,8,1,1,10
GREEDY,49703,9,0,2,11
GREEDY,15967,9,0,2,11
UTILITY_GUY,30045,4,1,0,5
GREEDY,33370,6,1,4,11
GREEDY,13272,10,0,1,11
STATION_GUY,24836,4,0,1,5
GREEDY,33152,11,1,1,13
DEFAULT,59784,10,0,1,11
GREEDY,19726,5,2,2,9
GREEDY,17546,9,0,0,9
UTILITY_GUY,11953,4,0,0,4
STATION_GUY,53374,8,1,1,10
GREEDY,27537,7,1,1,9
GREEDY,12801,7,0,1,8
STATION_GUY,25953,4,2,0,6
GREEDY,20633,11,0,1,12
GREEDY,17767,9,0,2,11
STATION_GUY,46852,5,0,3,8
GREEDY,26403,10,0,2,12
UTILITY_GUY,35920,5,2,0,7
GREEDY,19389,10,0,1,11
GREEDY,24303,11,0,1,12
GREEDY,11761,7,2,1,10
GREEDY,42879,8,2,1,11
GREEDY,14783,8,2,1,11
GREEDY,23168,9,0,1,10
GREEDY,21693,7,2,1,10
GREEDY,19524,7,2,2,11
GREEDY,23469,8,1,0,9
GREEDY,21605,11,0,3,14
GREEDY,15245,7,0,1,8
DEFAULT,23464,6,0,0,6
GREEDY,25868,7,1,1,9
STATION_GUY,42352,6,0,0,6
GREEDY,43559,9,1,0,10
GREEDY,33154,6,1,1,8
GREEDY,60149,9,0,1,10
GREEDY,27772,11,0,1,12
DEFAULT,37968,7,0,0,7
STATION_GUY,45671,5,1,1,7
GREEDY,19270,8,1,3,12
STATION_GUY,36952,6,0,3,9
GREEDY,10326,10,1,0,11
STATION_GUY,24272,4,0,4,8
GREEDY,29653,7,1,2,10
STATION_GUY,12247,3,0,1,4
GREEDY,40266,11,0,1,12
DEFAULT,35185,5,0,1,6
GREEDY,34194,9,0,1,10
GREEDY,38288,8,0,1,9
DEFAULT,40538,8,0,1,9
GREEDY,25145,9,0,2,11
GREEDY,33463,8,1,0,9
UTILITY_GUY,35475,5,0,1,6
STATION_GUY,37467,4,1,2,7
GREEDY,20332,4,0,1,5
STATION_GUY,79387,3,0,1,4
GREEDY,16015,9,2,1,12
STATION_GUY,44755,5,0,1,6
GREEDY,30094,10,0,0,10
UTILITY_GUY,34132,9,1,0,10
STATION_GUY,57980,4,0,0,4
GREEDY,34040,10,0,1,11
GREEDY,22878,9,0,1,10
UTILITY_GUY,41205,6,1,2,9
UTILITY_GUY,59191,6,1,1,8
GREEDY,13950,11,0,0,11
STINGY,87597,3,0,0,3
UTILITY_GUY,62990,3,0,1,4
DEFAULT,76093,5,0,0,5
GREEDY,15673,11,0,0,11
DEFAULT,46215,8,0,2,10
UTILITY_GUY,17971,5,0,0,5
STATION_GUY,94854,6,0,1,7
GREEDY,31658,10,1,2,13
GREEDY,38848,9,0,3,12
GREEDY,26093,7,0,2,9
GREEDY,20620,9,2,3,14
GREEDY,16618,7,0,1,8
GREEDY,20136,9,0,2,11
DEFAULT,28805,4,1,1,6
GREEDY,22343,6,1,2,9
STATION_GUY,51391,9,0,2,11
GREEDY,28958,4,1,2,7
GREEDY,24007,8,1,2,11
DEFAULT,22763,6,0,1,7
DEFAULT,36543,4,1,1,6
GREEDY,21826,8,0,1,9
GREEDY,31477,8,0,1,9
GREEDY,12790,6,1,0,7
UTILITY_GUY,99031,6,0,1,7
GREEDY,23623,8,1,2,11
GREEDY,28024,9,0,0,9
GREEDY,15936,9,1,2,12
GREEDY,22547,10,0,1,11
STATION_GUY,36500,8,0,0,8
GREEDY,15494,10,0,0,10
GREEDY,48657,9,1,2,12
GREEDY,24899,8,0,0,8
STATION_GUY,16467,6,0,1,7
GREEDY,25879,8,1,0,9
STATION_GUY,29691,5,0,1,6
UTILITY_GUY,72132,7,1,0,8
STATION_GUY,33050,3,1,1,5
UTILITY_GUY,39636,5,0,1,6
UTILITY_GUY,39866,4,0,0,4
GREEDY,62558,9,0,1,10
DEFAULT,34338,7,0,0,7
GREEDY,19033,11,0,1,12
GREEDY,24027,11,0,1,12
STATION_GUY,46061,6,0,1,7
GREEDY,22594,11,2,2,15
GREEDY,20607,9,0,0,9
GREEDY,19748,11,0,1,12
GREEDY,27486,10,0,2,12
GREEDY,13258,8,1,2,11
GREEDY,18982,8,0,0,8
GREEDY,31148,9,0,2,11
GREEDY,14027,14,1,0,15
DEFAULT,38883,7,1,0,8
DEFAULT,43274,8,0,1,9
GREEDY,13886,7,2,1,10
DEFAULT,32358,8,0,0,8
UTILITY_GUY,38762,4,1,0,5
GREEDY,16093,8,0,1,9
STATION_GUY,21333,4,0,3,7
GREEDY,54471,10,0,1,11
GREEDY,13127,9,2,0,11
STATION_GUY,17164,2,0,4,6
GREEDY,23260,11,0,1,12
GREEDY,30397,9,0,1,10
GREEDY,23790,8,1,0,9
DEFAULT,59886,5,0,1,6
UTILITY_GUY,31836,6,0,1,7
UTILITY_GUY,39734,5,1,0,6
STATION_GUY,44540,6,0,0,6
GREEDY,44039,9,0,3,12
GREEDY,18615,10,0,1,11
UTILITY_GUY,53131,5,1,0,6
GREEDY,18240,11,0,0,11
DEFAULT,35112,5,0,1,6
GREEDY,27116,8,1,0,9
DEFAULT,86492,9,1,0,10
GREEDY,15660,10,0,1,11
GREEDY,39516,6,1,0,7
GREEDY,11912,7,0,1,8
GREEDY,12806,9,0,1,10
GREEDY,17534,10,1,0,11
GREEDY,28105,7,1,1,9
GREEDY,15149,8,1,1,10
GREEDY,30362,9,0,2,11
UTILITY_GUY,44054,8,0,0,8
GREEDY,16707,7,0,0,7
DEFAULT,22984,5,0,1,6
GREEDY,13472,5,1,1,7
GREEDY,11119,10,0,1,11
UTILITY_GUY,40764,4,0,2,6
UTILITY_GUY,40662,6,0,1,7
GREEDY,10652,8,0,3,11
GREEDY,14046,11,0,1,12
UTILITY_GUY,20840,7,1,0,8
STATION_GUY,60734,7,0,2,9
GREEDY,30608,6,0,1,7
DEFAULT,35630,6,0,0,6
GREEDY,20402,6,0,1,7
STATION_GUY,39423,5,0,2,7
GREEDY,23305,6,1,1,8
STATION_GUY,21556,6,0,2,8
GREEDY,13946,5,1,2,8
UTILITY_GUY,68661,8,0,0,8
GREEDY,38338,10,0,1,11
STATION_GUY,45595,5,0,3,8
STATION_GUY,24781,4,2,0,6
GREEDY,26421,10,1,2,13
STINGY,41518,3,0,0,3
UTILITY_GUY,67065,5,0,1,6
DEFAULT,62309,3,1,1,5
GREEDY,24284,8,0,2,10
DEFAULT,20635,10,0,0,10
GREEDY,15098,9,1,1,11
UTILITY_GUY,37430,8,1,2,11
DEFAULT,75626,9,1,0,10
DEFAULT,64416,7,0,0,7
GREEDY,13786,6,0,2,8
UTILITY_GUY,67899,5,1,0,6
GREEDY,11276,8,1,1,10
STATION_GUY,40258,6,0,1,7
DEFAULT,51671,6,0,1,7
STATION_GUY,29255,7,1,1,9
GREEDY,25502,9,1,3,13
STATION_GUY,54692,8,0,2,10
UTILITY_GUY,68213,8,1,1,10
GREEDY,26206,11,1,0,12
STATION_GUY,22383,6,0,3,9
UTILITY_GUY,24332,4,0,0,4
STATION_GUY,22625,3,1,4,8
DEFAULT,36689,5,1,1,7
DEFAULT,43206,5,0,0,5
GREEDY,23543,8,1,1,10
GREEDY,14599,11,1,2,14
GREEDY,17629,8,1,1,10
UTILITY_GUY,22209,5,1,0,6
GREEDY,15188,10,2,0,12
GREEDY,28137,6,0,1,7
STATION_GUY,49624,4,0,0,4
GREEDY,19465,5,0,0,5
GREEDY,20574,11,0,0,11
UTILITY_GUY,67056,6,0,0,6
GREEDY,33328,9,0,2,11
GREEDY,14737,9,1,1,11
GREEDY,17366,6,1,1,8
GREEDY,12619,9,1,1,11
UTILITY_GUY,54570,4,1,0,5
STATION_GUY,73122,7,0,3,10
GREEDY,19451,6,0,0,6
UTILITY_GUY,27373,5,0,0,5
GREEDY,35485,9,0,1,10
UTILITY_GUY,56310,6,0,0,6
GREEDY,19714,10,0,1,11
GREEDY,31007,7,1,0,8
GREEDY,17062,11,0,1,12
GREEDY,21954,8,0,0,8
UTILITY_GUY,43216,4,0,1,5
GREEDY,33271,13,0,0,13
STATION_GUY,52294,7,1,0,8
STATION_GUY,47933,3,0,2,5
UTILITY_GUY,67772,5,1,1,7
UTILITY_GUY,18649,6,2,0,8
GREEDY,26100,8,0,2,10
GREEDY,15168,9,0,1,10
GREEDY,22559,9,1,1,11
UTILITY_GUY,37088,5,0,0,5
GREEDY,18258,6,0,2,8
STATION_GUY,30752,5,1,2,8
GREEDY,20269,10,0,2,12
DEFAULT,54816,9,0,1,10
GREEDY,27000,6,1,2,9
STATION_GUY,59259,5,1,1,7
GREEDY,11034,8,0,1,9
GREEDY,15290,8,0,1,9
GREEDY,21066,8,1,1,10
GREEDY,11101,8,1,2,11
GREEDY,44325,7,1,1,9
STATION_GUY,68459,8,0,2,10
STATION_GUY,44158,3,0,2,5
UTILITY_GUY,42634,6,1,1,8
GREEDY,40731,8,1,0,9
DEFAULT,50745,5,2,0,7
GREEDY,19572,9,2,2,13
GREEDY,18833,9,1,1,11
GREEDY,12391,9,0,0,9
GREEDY,17406,7,1,1,9
GREEDY,14952,8,1,2,11
GREEDY,32387,10,0,0,10
GREEDY,25251,10,0,1,11
GREEDY,13230,13,0,1,14
GREEDY,29618,5,1,0,6
GREEDY,16899,11,0,0,11
STATION_GUY,70847,4,0,4,8
GREEDY,20034,10,1,2,13
GREEDY,73470,9,1,1,11
GREEDY,15332,6,0,1,7
UTILITY_GUY,56113,4,1,0,5
UTILITY_GUY,51416,7,0,1,8
STATION_GUY,24096,3,0,1,4
STATION_GUY,51770,5,0,2,7
GREEDY,22230,8,0,2,10
DEFAULT,31617,6,0,1,7
STATION_GUY,51273,6,1,1,8
GREEDY,11620,9,0,3,12
UTILITY_GUY,58476,2,0,4,6
STATION_GUY,20573,5,0,1,6
GREEDY,50858,8,0,1,9
GREEDY,21886,11,1,1,13
DEFAULT,39855,7,0,0,7
GREEDY,40758,10,0,1,11
UTILITY_GUY,16532,7,0,1,8
GREEDY,24806,10,1,2,13
GREEDY,23140,10,1,3,14
GREEDY,24016,11,0,0,11
GREEDY,25160,7,0,3,10
GREEDY,27157,7,0,1,8
UTILITY_GUY,66306,7,2,0,9
STATION_GUY,48609,7,0,2,9
DEFAULT,12198,5,0,2,7
GREEDY,22349,9,0,1,10
GREEDY,35499,9,1,0,10
DEFAULT,50490,7,0,1,8
GREEDY,19353,11,1,0,12
GREEDY,66481,9,1,0,10
DEFAULT,75907,4,0,1,5
STATION_GUY,7160,7,0,4,11
UTILITY_GUY,29440,5,1,1,7
DEFAULT,65281,6,0,0,6
STATION_GUY,32975,2,1,2,5
GREEDY,17457,8,1,1,10
GREEDY,12727,8,1,3,12
GREEDY,36659,8,0,3,11
GREEDY,16056,7,2,1,10
UTILITY_GUY,23832,6,0,1,7
GREEDY,20659,9,0,1,10
GREEDY,13656,10,1,0,11
STATION_GUY,56821,4,1,1,6
STATION_GUY,42310,4,0,3,7
DEFAULT,60869,7,0,0,7
STATION_GUY,20013,9,0,3,12
UTILITY_GUY,46679,6,1,1,8
DEFAULT,16356,7,2,1,10
DEFAULT,49680,4,1,2,7
GREEDY,18510,8,0,2,10
STATION_GUY,29609,4,0,1,5
GREEDY,15607,10,0,0,10
GREEDY,21261,11,0,0,11
DEFAULT,87145,8,1,1,10
GREEDY,16305,9,0,3,12
GREEDY,34464,12,1,1,14
UTILITY_GUY,94121,8,0,0,8
GREEDY,24862,7,0,2,9
GREEDY,25309,9,1,2,12
GREEDY,24683,9,0,0,9
DEFAULT,95917,8,0,0,8
STATION_GUY,22176,6,0,1,7
UTILITY_GUY,22071,5,0,1,6
GREEDY,26101,9,0,2,11
STATION_GUY,52952,6,0,3,9
GREEDY,19728,8,0,0,8
GREEDY,37473,9,0,0,9
UTILITY_GUY,34932,4,1,0,5
GREEDY,18382,8,0,0,8
GREEDY,25409,11,0,0,11
GREEDY,35792,13,1,0,14
GREEDY,21488,10,0,1,11
UTILITY_GUY,54805,4,1,1,6
GREEDY,23151,6,0,0,6
DEFAULT,48167,6,1,1,8
GREEDY,25588,8,0,1,9
GREEDY,16920,11,0,0,11
GREEDY,18333,8,0,0,8
GREEDY,18786,7,0,3,10
GREEDY,29638,8,0,1,9
GREEDY,16587,9,1,1,11
GREEDY,17920,10,0,0,10
DEFAULT,71607,8,2,0,10
GREEDY,19754,8,1,1,10
GREEDY,24160,11,0,1,12
GREEDY,9763,11,0,0,11
DEFAULT,59261,7,0,0,7
GREEDY,21353,5,1,0,6
DEFAULT,66362,6,1,1,8
STATION_GUY,41932,8,1,2,11
UTILITY_GUY,46911,5,0,0,5
GREEDY,15607,9,0,1,10
DEFAULT,24621,7,1,1,9
GREEDY,18863,7,1,1,9
GREEDY,60120,5,0,3,8
STATION_GUY,24001,7,0,1,8
GREEDY,23247,11,0,1,12
DEFAULT,82913,5,0,0,5
GREEDY,23786,8,1,0,9
GREEDY,15829,8,1,2,11
STATION_GUY,94139,6,0,2,8
UTILITY_GUY,28803,3,1,0,4
GREEDY,20206,10,2,1,13
DEFAULT,84011,9,0,1,10
GREEDY,32625,7,1,0,8
GREEDY,13277,9,0,2,11
GREEDY,17241,9,0,0,9
STATION_GUY,32332,6,0,2,8
GREEDY,30785,9,0,0,9
GREEDY,24942,7,0,1,8
GREEDY,25895,6,1,0,7
GREEDY,71322,10,0,2,12
UTILITY_GUY,34932,9,1,0,10
DEFAULT,35404,8,0,0,8
GREEDY,18977,11,1,1,13
DEFAULT,55311,9,0,0,9
GREEDY,18684,9,0,3,12
GREEDY,17932,11,0,1,12
DEFAULT,55096,3,0,2,5
GREEDY,16899,9,0,1,10
UTILITY_GUY,42955,5,2,2,9
GREEDY,17428,11,0,2,13
GREEDY,28408,7,1,1,9
GREEDY,17836,6,0,1,7
DEFAULT,54131,4,0,1,5
STATION_GUY,97680,6,0,3,9
GREEDY,12684,6,2,1,9
STATION_GUY,37967,4,1,1,6
STATION_GUY,39373,3,0,1,4
DEFAULT,46706,4,1,0,5
GREEDY,32546,9,1,2,12
UTILITY_GUY,49437,8,0,0,8
GREEDY,14304,9,0,0,9
GREEDY,15488,7,1,1,9
GREEDY,24349,7,1,0,8
GREEDY,41397,10,0,1,11
GREEDY,39316,8,0,1,9
GREEDY,10647,9,0,1,10
GREEDY,28267,6,1,3,10
DEFAULT,76127,5,0,0,5
GREEDY,22161,6,0,1,7
DEFAULT,28695,9,1,0,10
STATION_GUY,77492,7,0,2,9
GREEDY,29843,10,0,2,12
GREEDY,14463,11,0,1,12
GREEDY,24791,8,1,0,9
GREEDY,16275,6,0,2,8
GREEDY,19181,6,1,2,9
GREEDY,34397,9,0,1,10
STATION_GUY,89171,8,0,1,9
DEFAULT,52509,8,1,1,10
GREEDY,27449,10,1,2,13
STATION_GUY,49881,9,0,2,11
UTILITY_GUY,45204,5,0,0,5
GREEDY,13162,7,0,3,10
DEFAULT,17943,6,0,0,6
GREEDY,24435,6,2,0,8
GREEDY,20176,9,0,2,11
GREEDY,12429,11,1,0,12
GREEDY,19820,10,0,0,10
UTILITY_GUY,44980,8,0,0,8
GREEDY,26522,7,0,1,8
DEFAULT,47546,5,0,1,6
GREEDY,23386,10,0,0,10
STATION_GUY,50065,5,0,3,8
STATION_GUY,75097,6,0,1,7
STATION_GUY,19213,3,0,4,7
GREEDY,37460,9,0,1,10
UTILITY_GUY,98813,7,1,1,9
GREEDY,14741,7,0,2,9
GREEDY,23999,7,0,3,10
GREEDY,26575,10,0,0,10
STATION_GUY,65873,3,0,4,7
GREEDY,24595,8,1,2,11
DEFAULT,77491,8,0,1,9
UTILITY_GUY,26638,7,1,1,9
GREEDY,26750,12,0,0,12
GREEDY,50221,9,0,1,10
STATION_GUY,36553,6,0,2,8
GREEDY,25217,8,0,0,8
GREEDY,27545,8,1,1,10
GREEDY,23479,9,1,2,12
STATION_GUY,41242,7,1,1,9
UTILITY_GUY,35140,6,1,0,7
GREEDY,25502,8,0,2,10
DEFAULT,75817,5,0,0,5
GREEDY,10706,10,1,0,11
GREEDY,17324,9,1,1,11
DEFAULT,79116,4,1,1,6
GREEDY,21567,10,0,0,10
GREEDY,12437,10,0,1,11
GREEDY,20742,9,2,0,11
UTILITY_GUY,82437,8,1,1,10
STATION_GUY,30826,5,0,3,8
GREEDY,17438,7,1,0,8
GREEDY,17034,10,0,1,11
GREEDY,23193,8,0,1,9
GREEDY,26070,9,0,2,11
GREEDY,19841,9,0,2,11
GREEDY,30809,5,0,1,6
DEFAULT,26613,6,0,0,6
STINGY,13326,2,0,0,2
GREEDY,16822,6,1,1,8
STATION_GUY,29612,4,0,3,7
GREEDY,23423,8,2,1,11
GREEDY,28280,9,1,1,11
STATION_GUY,21987,5,0,0,5
GREEDY,23543,9,1,1,11
GREEDY,21872,8,0,1,9
DEFAULT,55128,8,1,0,9
GREEDY,76336,8,0,1,9
GREEDY,54520,10,0,2,12
DEFAULT,34846,6,0,0,6
UTILITY_GUY,26751,5,0,1,6
UTILITY_GUY,41689,4,2,0,6
DEFAULT,62196,4,0,1,5
DEFAULT,32629,5,1,1,7
GREEDY,14989,7,1,1,9
GREEDY,27714,5,1,3,9
GREEDY,22393,11,0,1,12
GREEDY,18214,10,1,0,11
DEFAULT,49576,6,0,1,7
GREEDY,25416,10,1,1,12
STATION_GUY,12971,5,1,0,6
STATION_GUY,21601,4,1,3,8
GREEDY,14008,9,1,0,10
STATION_GUY,38548,6,0,1,7
DEFAULT,22825,3,1,0,4
GREEDY,14507,7,0,1,8
GREEDY,16450,10,0,0,10
STATION_GUY,29606,7,0,2,9
STINGY,80358,2,1,1,4
STATION_GUY,49715,5,0,3,8
GREEDY,16841,6,0,0,6
GREEDY,60959,10,0,1,11
DEFAULT,88467,6,1,2,9
DEFAULT,19699,3,2,0,5
GREEDY,54578,7,1,1,9
STATION_GUY,17467,5,0,2,7
STATION_GUY,36271,9,0,2,11
GREEDY,56206,10,1,0,11
STATION_GUY,44698,6,0,1,7
GREEDY,24540,8,0,0,8
GREEDY,12589,7,0,0,7
GREEDY,15821,8,0,1,9
GREEDY,20442,14,0,2,16
GREEDY,24278,9,0,2,11
GREEDY,25202,8,1,2,11
DEFAULT,65660,7,1,0,8
GREEDY,19933,6,1,1,8
DEFAULT,30718,7,0,1,8
GREEDY,35635,12,1,2,15
GREEDY,16978,9,0,1,10
GREEDY,34886,10,0,1,11
UTILITY_GUY,36908,5,0,0,5
GREEDY,13459,7,1,4,12
DEFAULT,53839,7,0,0,7
DEFAULT,48479,7,0,2,9
STATION_GUY,26978,4,1,1,6
GREEDY,22713,9,0,0,9
UTILITY_GUY,32276,5,1,1,7
STATION_GUY,63289,6,0,1,7
DEFAULT,40892,8,1,1,10
STATION_GUY,24694,5,1,2,8
DEFAULT,22131,5,2,2,9
DEFAULT,83184,7,0,1,8
DEFAULT,47237,10,0,0,10
UTILITY_GUY,11242,3,1,0,4
GREEDY,14571,10,0,2,12
GREEDY,26619,8,0,1,9
STATION_GUY,17134,4,1,3,8
STATION_GUY,17950,4,0,2,6
DEFAULT,38207,6,0,1,7
UTILITY_GUY,60273,3,0,1,4
GREEDY,16565,7,1,4,12
DEFAULT,73804,10,0,1,11
GREEDY,25935,9,1,0,10
UTILITY_GUY,60959,4,0,1,5
UTILITY_GUY,66320,7,0,2,9
GREEDY,18295,7,1,3,11
GREEDY,22470,9,0,2,11
DEFAULT,54012,5,0,1,6
GREEDY,67057,10,0,0,10
UTILITY_GUY,43085,6,1,0,7
GREEDY,23898,7,0,1,8
STINGY,80252,2,0,0,2
STATION_GUY,23773,3,0,1,4
UTILITY_GUY,42080,7,0,1,8
DEFAULT,19690,7,0,0,7
STATION_GUY,9248,4,0,1,5
DEFAULT,29820,8,1,0,9
DEFAULT,46154,6,1,1,8
STATION_GUY,58891,7,0,2,9
UTILITY_GUY,47149,4,0,0,4
GREEDY,17230,9,1,1,11
UTILITY_GUY,51493,4,0,1,5
GREEDY,69402,12,1,0,13
GREEDY,29216,6,1,2,9
UTILITY_GUY,36477,5,1,0,6
GREEDY,25040,9,0,2,11
STATION_GUY,53888,5,0,2,7
GREEDY,23383,9,0,0,9
DEFAULT,54092,7,1,0,8
DEFAULT,20674,7,0,2,9
STATION_GUY,55094,4,0,4,8
GREEDY,19039,9,0,1,10
GREEDY,25200,7,0,1,8
GREEDY,17975,11,0,0,11
